NUC_COD,NUC_NOMBRE,MUN_COD,MUN_NOMBRE,PROV_COD,PROV_NOMBRE,COM_COD,COM_NOMBRE,CCAA_COD,CCAA_NOMBRE,SHP_AREA,SHP_LEN,geometry
22905000100,Las Casas de Nuevo,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,54666.68401650000,1019.99328508000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.596963,42.202797 -0.594816,42.203101 -0.593614,42.201817 -0.594615,42.201528 -0.594616,42.200134 -0.595895,42.200064 -0.596963,42.202797</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905000201,Lupiñén,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,197598.71635700000,1847.09302050000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.583477,42.17275 -0.584234,42.174294 -0.583384,42.176006 -0.581907,42.177503 -0.581379,42.17866 -0.580718,42.178578 -0.578479,42.177093 -0.578692,42.176266 -0.580211,42.174456 -0.58003,42.172857 -0.581683,42.172285 -0.583477,42.17275</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905700100,Algás,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,12573.60524460000,496.00273412300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.528883,42.176472 -0.527146,42.17727 -0.526652,42.176769 -0.526973,42.176544 -0.528161,42.176136 -0.528505,42.176035 -0.529027,42.176145 -0.528883,42.176472</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905000700,La Mezquita,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,107775.97927100000,1427.48019888000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.655005,42.176727 -0.654644,42.177675 -0.652298,42.177021 -0.651821,42.174266 -0.651779,42.173458 -0.652147,42.172793 -0.65276,42.172859 -0.653498,42.173439 -0.654753,42.174232 -0.655605,42.174694 -0.65546,42.175175 -0.654652,42.175509 -0.655005,42.176727</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905700300,Campiés,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,66705.62212050000,1196.13557261000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.562734,42.164702 -0.564516,42.164857 -0.564681,42.167404 -0.564394,42.168024 -0.563853,42.167738 -0.564057,42.167215 -0.563387,42.166868 -0.561703,42.166206 -0.56056,42.165849 -0.561175,42.164884 -0.562734,42.164702</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905000401,Ortilla,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,65493.47352160000,1052.24295793000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.624713,42.1647 -0.623284,42.164278 -0.622846,42.16374 -0.622718,42.162867 -0.62378,42.16207 -0.625309,42.161625 -0.625501,42.163249 -0.626656,42.163614 -0.626504,42.164003 -0.62513,42.164589 -0.624713,42.1647</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905700400,San Pedro,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,22579.81196260000,852.02391332800,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.737388,42.108235 -0.737153,42.108545 -0.73673,42.108566 -0.736126,42.108112 -0.734182,42.10716 -0.733315,42.107055 -0.733299,42.10677 -0.73429,42.106701 -0.734846,42.107036 -0.7358,42.107271 -0.736835,42.107468 -0.737388,42.108235</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905000301,Montmesa,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,188326.25943300000,2426.81142698000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.658423,42.148341 -0.656415,42.149344 -0.655786,42.150997 -0.653649,42.151848 -0.651345,42.151801 -0.649601,42.151094 -0.648673,42.151796 -0.647425,42.151198 -0.648256,42.15042 -0.649216,42.150663 -0.652598,42.149564 -0.656005,42.146849 -0.656563,42.147134 -0.656461,42.148077 -0.657768,42.147979 -0.658423,42.148341</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22905700200,Antonie,22905,Lupiñén-Ortilla,22,Huesca,6,Hoya de Huesca / Plana de Uesca,02,Aragón,6227.31565158000,387.23922086100,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.700416,42.151544 -0.70108,42.151976 -0.700839,42.152162 -0.700026,42.151972 -0.699499,42.152292 -0.69921,42.151868 -0.700416,42.151544</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22906000201,Huerta de Vero,22906,Santa María de Dulcis,22,Huesca,7,Somontano de Barbastro,02,Aragón,39098.91277330000,905.40746060200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.015628,42.115915 0.01546,42.116366 0.0165,42.116339 0.01711,42.117227 0.017481,42.117053 0.017988,42.117099 0.018475,42.11705 0.017922,42.115702 0.017408,42.115187 0.017228,42.11471 0.016759,42.114475 0.016447,42.114566 0.016143,42.114809 0.016015,42.115764 0.015628,42.115915</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22906000101,Buera,22906,Santa María de Dulcis,22,Huesca,7,Somontano de Barbastro,02,Aragón,39040.59801250000,968.03232928200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.040861,42.140132 0.040627,42.140486 0.04114,42.141432 0.041555,42.142227 0.042451,42.142594 0.042906,42.143049 0.043351,42.143037 0.043474,42.142762 0.042877,42.142201 0.043233,42.142004 0.04277,42.141626 0.043486,42.141098 0.042411,42.140605 0.040861,42.140132</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907700600,Las Cambras,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,20014.51017330000,733.67686521000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.175052,42.402376 0.17479,42.402626 0.174816,42.403346 0.174345,42.404079 0.173532,42.404078 0.173397,42.40434 0.175388,42.404426 0.175952,42.403032 0.175052,42.402376</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907700100,Betato,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,3767.61093240000,249.81342872200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.18449,42.400933 0.184584,42.40164 0.185218,42.401558 0.185253,42.401084 0.18449,42.400933</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001301,Latorrecilla,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,23219.42140930000,620.99167468300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.086434,42.404716 0.086664,42.40547 0.089131,42.404786 0.087927,42.403773 0.087043,42.404058 0.086434,42.404716</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907700900,San Ciprián,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,12485.20320280000,466.81361649400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.185618,42.398399 0.184171,42.39827 0.184563,42.399272 0.185446,42.399676 0.185564,42.399567 0.185618,42.398399</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001701,Gerbe,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,70235.07010930000,1673.61423898000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.183969,42.385451 0.186941,42.384338 0.187486,42.386491 0.188019,42.386368 0.187672,42.384025 0.187178,42.383701 0.186612,42.383578 0.185856,42.383799 0.184859,42.384181 0.183757,42.384134 0.182471,42.383709 0.181499,42.384997 0.183204,42.385503 0.183969,42.385451</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907002101,Griébal,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,7465.16021491000,330.40727300500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.204751,42.385977 0.204956,42.385408 0.204393,42.385261 0.20369,42.385519 0.203581,42.385956 0.204174,42.386113 0.204751,42.385977</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907701200,Sarrato,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,10774.37931590000,405.09918181200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.110962,42.380738 0.110952,42.381472 0.111915,42.381636 0.112244,42.380997 0.111674,42.380304 0.110962,42.380738</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907002201,Morillo de Tou,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,71217.18669430001,1102.79511675000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.153391,42.378211 0.155674,42.378065 0.156476,42.378457 0.15741,42.378141 0.156555,42.376694 0.15592,42.375718 0.154838,42.375313 0.153991,42.376247 0.153395,42.377175 0.153391,42.378211</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000601,Camporrotuno,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,58367.40683720000,988.13205379200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.161578,42.344437 0.158867,42.346537 0.161064,42.347485 0.163166,42.345833 0.161578,42.344437</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000800,Castellazo,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,25321.92689030000,776.47931751300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.059672,42.333163 0.06031,42.334132 0.061355,42.334373 0.061738,42.334243 0.061418,42.333445 0.061722,42.332809 0.062551,42.332459 0.062321,42.332146 0.059672,42.333163</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907701900,Bagüeste,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,35064.14553980000,741.20796626400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.039585,42.340518 -0.038424,42.340838 -0.037001,42.339939 -0.037484,42.339339 -0.037501,42.338615 -0.038112,42.338531 -0.039137,42.338932 -0.039585,42.340518</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907002000,Santa María de Buil,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,29142.24811390000,1181.14695303000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.087685,42.367783 0.087298,42.368187 0.087492,42.368373 0.089269,42.36817 0.08985,42.367953 0.090626,42.368453 0.091298,42.3686 0.091724,42.368232 0.092323,42.367622 0.092571,42.367158 0.092366,42.366752 0.092093,42.366952 0.092138,42.367371 0.091736,42.367729 0.091541,42.367762 0.09096,42.367722 0.090429,42.367956 0.090115,42.367837 0.089579,42.367705 0.089168,42.367369 0.088718,42.367253 0.087685,42.367783</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000901,Coscojuela de Sobrarbe,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,261740.46901000000,2331.13189853000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.162058,42.359074 0.159291,42.361032 0.160033,42.363011 0.156319,42.363752 0.158724,42.365955 0.164412,42.363403 0.16474,42.36026 0.162058,42.359074</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001101,Guaso,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,130922.84057900000,2697.63512408000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.090438,42.417814 0.090355,42.418307 0.092302,42.417856 0.093241,42.417313 0.094205,42.417606 0.095461,42.41732 0.095955,42.417532 0.096496,42.417968 0.097127,42.417699 0.097881,42.418103 0.099237,42.418385 0.100421,42.418074 0.100952,42.417596 0.100358,42.417148 0.099602,42.417075 0.098924,42.41712 0.097902,42.416352 0.097788,42.415864 0.097428,42.415821 0.09684,42.415877 0.096653,42.415338 0.096961,42.415064 0.097462,42.415051 0.098014,42.414625 0.097507,42.414161 0.096991,42.414215 0.09622,42.415283 0.095287,42.4156 0.095709,42.416902 0.094655,42.41693 0.093159,42.416361 0.090938,42.417071 0.090438,42.417814</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907700400,El Grado,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,33799.15371570000,767.86132692000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.105677,42.41377 0.106159,42.413937 0.107667,42.414455 0.108066,42.412202 0.106849,42.411902 0.105677,42.41377</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907701800,El Turmo,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,7967.74588852000,633.50925498400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.178822,42.40249 0.178542,42.402471 0.178479,42.402894 0.177185,42.402591 0.176485,42.402216 0.176147,42.402544 0.176941,42.402743 0.179009,42.403225 0.178928,42.402543 0.178822,42.40249</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000301,Arro,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,123349.11765299999,1426.81351326000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.222783,42.410246 0.224607,42.410267 0.227076,42.410315 0.226366,42.40667 0.223702,42.406367 0.223433,42.407284 0.222658,42.409935 0.222783,42.410246</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907002300,Usana,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,38709.29413600000,868.56278828800,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.166379,42.409411 0.165733,42.409259 0.163983,42.410499 0.163766,42.412264 0.165788,42.411357 0.166379,42.409411</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000401,Banastón,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,14100.19793260000,478.55599766400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.169104,42.40634 0.168787,42.406406 0.16807,42.406986 0.167646,42.407608 0.168626,42.407825 0.16954,42.40711 0.169104,42.40634</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001401,Olsón,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,98167.07100149999,1851.36991243000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.125432,42.276405 0.126768,42.276385 0.12674,42.275376 0.129503,42.274964 0.129374,42.274551 0.124914,42.274657 0.125723,42.273145 0.1251,42.272312 0.123937,42.273674 0.122654,42.273901 0.122742,42.275245 0.125432,42.276405</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000201,Arcusa,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,69589.20206539999,1709.02372109000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.07601,42.322964 0.077355,42.323155 0.077225,42.323791 0.077889,42.323869 0.078184,42.323001 0.079531,42.321926 0.080333,42.320871 0.080894,42.319848 0.080369,42.319635 0.079559,42.319526 0.078259,42.319919 0.077698,42.320615 0.077897,42.320752 0.078906,42.320654 0.07931,42.320356 0.079289,42.321252 0.078571,42.321367 0.077318,42.321747 0.076667,42.322564 0.076039,42.322569 0.07601,42.322964</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000701,Castejón de Sobrarbe,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,19915.49259340000,854.08661146500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.136714,42.321846 0.136677,42.322196 0.137245,42.322355 0.137565,42.322239 0.137346,42.321828 0.138087,42.321083 0.139178,42.320852 0.139527,42.32095 0.140026,42.320802 0.13979,42.320419 0.139165,42.320221 0.138454,42.320107 0.137484,42.320979 0.137142,42.32174 0.136714,42.321846</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001500,La Pardina,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,73795.73285299999,1256.22268852000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.163338,42.322215 0.163886,42.320682 0.164467,42.320177 0.164193,42.319889 0.162508,42.319485 0.161447,42.318382 0.160678,42.318596 0.161519,42.319461 0.161414,42.319785 0.16101,42.32107 0.16131,42.322207 0.162549,42.322379 0.163338,42.322215</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907002301,Sarsa de Surta,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,20118.21616710000,808.41982950700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.014871,42.317318 0.014931,42.316799 0.014599,42.316039 0.013959,42.315475 0.012304,42.315331 0.012153,42.315711 0.013748,42.31592 0.01347,42.316743 0.014193,42.316834 0.014498,42.317469 0.014871,42.317318</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001201,Latorre,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,21961.21307490000,1106.32832226000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.157744,42.313382 0.157276,42.313483 0.154843,42.311934 0.154863,42.311439 0.154559,42.311282 0.153923,42.311597 0.153811,42.312028 0.154679,42.312213 0.156107,42.312922 0.157414,42.314469 0.158423,42.313924 0.157744,42.313382</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001000,El Coscollar,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,24998.56551970000,733.63896671700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.049437,42.312878 0.048678,42.313803 0.04875,42.314781 0.049322,42.314644 0.049553,42.313976 0.049984,42.313787 0.050795,42.313653 0.050781,42.313103 0.050666,42.312695 0.050493,42.312355 0.05005,42.312283 0.049437,42.312878</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001900,Mondot,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,10849.75789520000,445.60700030000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.111431,42.292649 0.11127,42.29228 0.110624,42.292439 0.11051,42.29233 0.11007,42.292393 0.110025,42.292581 0.1104,42.293001 0.110277,42.293135 0.110508,42.293255 0.111261,42.293493 0.111464,42.293462 0.111385,42.29309 0.111431,42.292649</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001800,Jabierre de Olsón,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,15191.64285920000,607.40900876700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.154221,42.288147 0.154462,42.288376 0.154925,42.288114 0.155091,42.286131 0.154273,42.28601 0.154221,42.288147</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907701100,Sarratillo,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,8219.36471578000,705.99043217500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.091737,42.35616 0.090489,42.356438 0.090181,42.356683 0.090323,42.356857 0.09153,42.356469 0.091819,42.356375 0.092842,42.356743 0.092973,42.357063 0.093419,42.357275 0.093498,42.35689 0.093359,42.356584 0.092793,42.356659 0.091737,42.35616</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000500,Las Bellostas,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,160231.38491200001,1806.93539466000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.006846,42.359902 -0.005159,42.359372 -0.006516,42.356868 -0.006877,42.356175 -0.011161,42.355179 -0.012508,42.35724 -0.008435,42.358395 -0.007754,42.360196 -0.006846,42.359902</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907702100,Plampalacios,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,12327.31725930000,538.13634150600,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.17992,42.354954 0.179893,42.355496 0.181129,42.355361 0.181956,42.354097 0.181147,42.354119 0.180775,42.35477 0.17992,42.354954</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907702200,Urriales,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,2864.49105072000,264.93683495700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.061458,42.357127 0.061081,42.357164 0.060791,42.357968 0.06095,42.357991 0.06114,42.357615 0.061525,42.357514 0.061623,42.357267 0.061458,42.357127</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907702000,La Torreta,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,1694.54060538000,162.43048856500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.182805,42.394104 0.182985,42.394357 0.183339,42.394477 0.183488,42.39442 0.183444,42.394261 0.183326,42.394128 0.183068,42.394011 0.182805,42.394104</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907001601,Paúles de Sarsa,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,56896.98550570000,1230.35649242000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.041152,42.30658 0.041795,42.30762 0.042396,42.308328 0.044134,42.308273 0.044029,42.307463 0.042524,42.306593 0.042079,42.306125 0.042975,42.305837 0.04343,42.305434 0.043657,42.304948 0.043091,42.304699 0.042266,42.304799 0.041645,42.30505 0.041107,42.3062 0.041152,42.30658</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22907000101,Aínsa,22907,Aínsa-Sobrarbe,22,Huesca,3,Sobrarbe,02,Aragón,558612.87484499998,7031.18145836000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.135775,42.418001 0.136047,42.420316 0.138752,42.419584 0.140994,42.418458 0.14294,42.416122 0.148596,42.417378 0.150574,42.41387 0.154141,42.415996 0.15572,42.414383 0.152315,42.411965 0.148561,42.413847 0.146343,42.416106 0.14301,42.415831 0.142766,42.414733 0.143261,42.413496 0.143714,42.412672 0.14324,42.412371 0.142634,42.412963 0.140409,42.410827 0.13626,42.411882 0.13193,42.412864 0.132627,42.414101 0.135337,42.413922 0.136878,42.412964 0.139138,42.412955 0.14105,42.413766 0.141144,42.414681 0.139417,42.41616 0.13869,42.417302 0.135775,42.418001</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22908000501,Salinas de Hoz,22908,Hoz y Costeán,22,Huesca,7,Somontano de Barbastro,02,Aragón,43837.54704110000,815.54048676500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.123696,42.16947 0.122888,42.168616 0.1213,42.169482 0.120651,42.169945 0.120518,42.170645 0.120742,42.170817 0.121996,42.170961 0.123781,42.170217 0.123696,42.16947</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22908000200,Guardia,22908,Hoz y Costeán,22,Huesca,7,Somontano de Barbastro,02,Aragón,9496.94017631000,429.11458083600,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.157584,42.111675 0.157306,42.111428 0.157065,42.111541 0.156984,42.111826 0.157353,42.112381 0.158067,42.112602 0.158651,42.112508 0.158688,42.11209 0.158203,42.112082 0.157584,42.111675</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22908000401,Montesa,22908,Hoz y Costeán,22,Huesca,7,Somontano de Barbastro,02,Aragón,26184.71849430000,1006.32455932000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.12582,42.102483 0.126003,42.10291 0.126813,42.102789 0.126901,42.103119 0.126179,42.103324 0.126298,42.103602 0.128002,42.103169 0.128427,42.10323 0.128882,42.103406 0.129268,42.103404 0.129663,42.103097 0.130069,42.102763 0.129781,42.102555 0.129358,42.102539 0.128616,42.102901 0.127738,42.102476 0.12699,42.102218 0.12582,42.102483</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22908000101,Costeán,22908,Hoz y Costeán,22,Huesca,7,Somontano de Barbastro,02,Aragón,45797.38430320000,1214.09800958000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.179011,42.089082 0.179612,42.089135 0.179986,42.089164 0.18067,42.090067 0.181319,42.089732 0.180966,42.089058 0.179957,42.088313 0.17913,42.087741 0.178634,42.08713 0.177987,42.086444 0.177528,42.086299 0.176865,42.086882 0.176916,42.087376 0.177345,42.087701 0.177914,42.087636 0.17819,42.088362 0.178476,42.088502 0.17889,42.088531 0.179011,42.089082</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22908000301,Hoz de Barbastro,22908,Hoz y Costeán,22,Huesca,7,Somontano de Barbastro,02,Aragón,83498.58326720000,2260.93689047000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.13285,42.141494 0.131793,42.143065 0.132058,42.14309 0.132814,42.142791 0.133324,42.142213 0.133808,42.142887 0.134708,42.142617 0.134874,42.142335 0.134384,42.142069 0.13471,42.141536 0.136103,42.141907 0.136275,42.141608 0.137663,42.142094 0.138295,42.141078 0.138212,42.140966 0.137265,42.140934 0.136645,42.140685 0.13626,42.141076 0.134985,42.140653 0.135444,42.140141 0.137161,42.139275 0.137004,42.138993 0.136588,42.138816 0.135752,42.139035 0.13497,42.139497 0.135134,42.140117 0.134832,42.140673 0.132986,42.14067 0.13285,42.141494</coordinates></LinearRing></outerBoundaryIs></Polygon>"
22909000101,Vencillón,22909,Vencillón,22,Huesca,9,La Litera / La Llitera,02,Aragón,197497.43206500000,1819.51186455000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>0.323594,41.70993 0.327959,41.706309 0.327704,41.704236 0.326632,41.703546 0.324647,41.704519 0.323299,41.705654 0.322066,41.707215 0.322597,41.709612 0.323594,41.70993</coordinates></LinearRing></outerBoundaryIs></Polygon>"
44001000101,Ababuj,44001,Ababuj,44,Teruel,29,Comunidad de Teruel,02,Aragón,79520.97775780001,1411.96838554000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.806344,40.551774 -0.806083,40.551542 -0.805455,40.551271 -0.805295,40.551409 -0.805001,40.551317 -0.80526,40.55075 -0.804942,40.550528 -0.804919,40.549945 -0.805317,40.549424 -0.806749,40.548458 -0.807391,40.54874 -0.807204,40.549266 -0.807628,40.549705 -0.807926,40.549225 -0.808765,40.548669 -0.809274,40.548679 -0.809364,40.54895 -0.80898,40.549008 -0.809152,40.54981 -0.808622,40.550004 -0.807669,40.551033 -0.806825,40.551761 -0.806344,40.551774</coordinates></LinearRing></outerBoundaryIs></Polygon>"
