MUN_URI,DBPEDIA_LINK
"http://opendata.aragon.es/recurso/territorio/Municipio/Arens_de_Lledó","http://es.dbpedia.org/resource/Arens_de_Lledó"
"http://opendata.aragon.es/recurso/territorio/Municipio/Almunia_de_San_Juan","http://es.dbpedia.org/resource/Almunia_de_San_Juan"
"http://opendata.aragon.es/recurso/territorio/Municipio/Belmonte_de_San_José","http://es.dbpedia.org/resource/Belmonte_de_San_José"
"http://opendata.aragon.es/recurso/territorio/Municipio/Belmonte_de_Gracián","http://es.dbpedia.org/resource/Belmonte_de_Gracián"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cabra_de_Mora","http://es.dbpedia.org/resource/Cabra_de_Mora"
"http://opendata.aragon.es/recurso/territorio/Municipio/Aragüés_del_Puerto","http://es.dbpedia.org/resource/Aragüés_del_Puerto"
"http://opendata.aragon.es/recurso/territorio/Municipio/Burgo_de_Ebro_(El)","http://es.dbpedia.org/resource/El_Burgo_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Camarena_de_la_Sierra","http://es.dbpedia.org/resource/Camarena_de_la_Sierra"
"http://opendata.aragon.es/recurso/territorio/Municipio/Brea_de_Aragón","http://es.dbpedia.org/resource/Brea_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cañada_de_Benatanduz","http://es.dbpedia.org/resource/Cañada_de_Benatanduz"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cabañas_de_Ebro","http://es.dbpedia.org/resource/Cabañas_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cañada_de_Verich_(La)","http://es.dbpedia.org/resource/La_Cañada_de_Verich"
"http://opendata.aragon.es/recurso/territorio/Municipio/Buste_(El)","http://es.dbpedia.org/resource/El_Buste"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cañada_Vellida","http://es.dbpedia.org/resource/Cañada_Vellida"
"http://opendata.aragon.es/recurso/territorio/Municipio/Belver_de_Cinca","http://es.dbpedia.org/resource/Belver_de_Cinca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cañizar_del_Olivar","http://es.dbpedia.org/resource/Cañizar_del_Olivar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cascante_del_Río","http://es.dbpedia.org/resource/Cascante_del_Río"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castel_de_Cabra","http://es.dbpedia.org/resource/Castel_de_Cabra"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_Tornos","http://es.dbpedia.org/resource/Castejón_de_Tornos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Campillo_de_Aragón","http://es.dbpedia.org/resource/Campillo_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castellar_(El)","http://es.dbpedia.org/resource/El_Castellar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_Alarba","http://es.dbpedia.org/resource/Castejón_de_Alarba"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_las_Armas","http://es.dbpedia.org/resource/Castejón_de_las_Armas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Blecua_y_Torres","http://es.dbpedia.org/resource/Blecua_y_Torres"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cerollera_(La)","http://es.dbpedia.org/resource/La_Cerollera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cervera_de_la_Cañada","http://es.dbpedia.org/resource/Cervera_de_la_Cañada"
"http://opendata.aragon.es/recurso/territorio/Municipio/Codoñera_(La)","http://es.dbpedia.org/resource/La_Codoñera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_Valdejasa","http://es.dbpedia.org/resource/Castejón_de_Valdejasa"
"http://opendata.aragon.es/recurso/territorio/Municipio/Clarés_de_Ribota","http://es.dbpedia.org/resource/Clarés_de_Ribota"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cinco_Olivas","http://es.dbpedia.org/resource/Cinco_Olivas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cortes_de_Aragón","http://es.dbpedia.org/resource/Cortes_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuba_(La)","http://es.dbpedia.org/resource/La_Cuba"
"http://opendata.aragon.es/recurso/territorio/Municipio/Canal_de_Berdún","http://es.dbpedia.org/resource/Canal_de_Berdún"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuarte_de_Huerva","http://es.dbpedia.org/resource/Cuarte_de_Huerva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Casbas_de_Huesca","http://es.dbpedia.org/resource/Casbas_de_Huesca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuervo_(El)","http://es.dbpedia.org/resource/El_Cuervo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_del_Puente","http://es.dbpedia.org/resource/Castejón_del_Puente"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuerlas_(Las)","http://es.dbpedia.org/resource/Las_Cuerlas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuevas_de_Almudén","http://es.dbpedia.org/resource/Cuevas_de_Almudén"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_Monegros","http://es.dbpedia.org/resource/Castejón_de_Monegros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Cuevas_Labradas","http://es.dbpedia.org/resource/Cuevas_Labradas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castejón_de_Sos","http://es.dbpedia.org/resource/Castejón_de_Sos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Castiello_de_Jaca","http://es.dbpedia.org/resource/Castiello_de_Jaca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Ejea_de_los_Caballeros","http://es.dbpedia.org/resource/Ejea_de_los_Caballeros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Ferreruela_de_Huerva","http://es.dbpedia.org/resource/Ferreruela_de_Huerva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Formiche_Alto","http://es.dbpedia.org/resource/Formiche_Alto"
"http://opendata.aragon.es/recurso/territorio/Municipio/Embid_de_Ariza","http://es.dbpedia.org/resource/Embid_de_Ariza"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fresneda_(La)","http://es.dbpedia.org/resource/La_Fresneda"
"http://opendata.aragon.es/recurso/territorio/Municipio/Frías_de_Albarracín","http://es.dbpedia.org/resource/Frías_de_Albarracín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Estopiñán_del_Castillo","http://es.dbpedia.org/resource/Estopiñán_del_Castillo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fayos_(Los)","http://es.dbpedia.org/resource/Los_Fayos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fuentes_Calientes","http://es.dbpedia.org/resource/Fuentes_Calientes"
"http://opendata.aragon.es/recurso/territorio/Municipio/Frago_(El)","http://es.dbpedia.org/resource/El_Frago"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fuentes_Claras","http://es.dbpedia.org/resource/Fuentes_Claras"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fuentes_de_Rubielos","http://es.dbpedia.org/resource/Fuentes_de_Rubielos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Frasno_(El)","http://es.dbpedia.org/resource/El_Frasno"
"http://opendata.aragon.es/recurso/territorio/Municipio/Foradada_del_Toscar","http://es.dbpedia.org/resource/Foradada_del_Toscar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fuentes_de_Ebro","http://es.dbpedia.org/resource/Fuentes_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fuentes_de_Jiloca","http://es.dbpedia.org/resource/Fuentes_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Fueva_(La)","http://es.dbpedia.org/resource/La_Fueva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Gea_de_Albarracín","http://es.dbpedia.org/resource/Gea_de_Albarracín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Ginebrosa_(La)","http://es.dbpedia.org/resource/La_Ginebrosa"
"http://opendata.aragon.es/recurso/territorio/Municipio/Hinojosa_de_Jarque","http://es.dbpedia.org/resource/Hinojosa_de_Jarque"
"http://opendata.aragon.es/recurso/territorio/Municipio/Grado_(El)","http://es.dbpedia.org/resource/El_Grado"
"http://opendata.aragon.es/recurso/territorio/Municipio/Gurrea_de_Gállego","http://es.dbpedia.org/resource/Gurrea_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/Hoz_de_Jaca","http://es.dbpedia.org/resource/Hoz_de_Jaca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Huesa_del_Común","http://es.dbpedia.org/resource/Huesa_del_Común"
"http://opendata.aragon.es/recurso/territorio/Municipio/Hoz_de_la_Vieja_(La)","http://es.dbpedia.org/resource/La_Hoz_de_la_Vieja"
"http://opendata.aragon.es/recurso/territorio/Municipio/Iglesuela_del_Cid_(La)","http://es.dbpedia.org/resource/La_Iglesuela_del_Cid"
"http://opendata.aragon.es/recurso/territorio/Municipio/Herrera_de_los_Navarros","http://es.dbpedia.org/resource/Herrera_de_los_Navarros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Jarque_de_la_Val","http://es.dbpedia.org/resource/Jarque_de_la_Val"
"http://opendata.aragon.es/recurso/territorio/Municipio/Joyosa_(La)","http://es.dbpedia.org/resource/La_Joyosa"
"http://opendata.aragon.es/recurso/territorio/Municipio/Linares_de_Mora","http://es.dbpedia.org/resource/Linares_de_Mora"
"http://opendata.aragon.es/recurso/territorio/Municipio/Langa_del_Castillo","http://es.dbpedia.org/resource/Langa_del_Castillo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Martín_del_Río","http://es.dbpedia.org/resource/Martín_del_Río"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mas_de_las_Matas","http://es.dbpedia.org/resource/Mas_de_las_Matas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Lobera_de_Onsella","http://es.dbpedia.org/resource/Lobera_de_Onsella"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mata_de_los_Olmos_(La)","http://es.dbpedia.org/resource/La_Mata_de_los_Olmos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mezquita_de_Jarque","http://es.dbpedia.org/resource/Mezquita_de_Jarque"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monesma_y_Cajigar","http://es.dbpedia.org/resource/Monesma_y_Cajigar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Lucena_de_Jalón","http://es.dbpedia.org/resource/Lucena_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Miravete_de_la_Sierra","http://es.dbpedia.org/resource/Miravete_de_la_Sierra"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monforte_de_Moyuela","http://es.dbpedia.org/resource/Monforte_de_Moyuela"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monreal_del_Campo","http://es.dbpedia.org/resource/Monreal_del_Campo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monteagudo_del_Castillo","http://es.dbpedia.org/resource/Monteagudo_del_Castillo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monterde_de_Albarracín","http://es.dbpedia.org/resource/Monterde_de_Albarracín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mora_de_Rubielos","http://es.dbpedia.org/resource/Mora_de_Rubielos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Osso_de_Cinca","http://es.dbpedia.org/resource/Osso_de_Cinca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Noguera_de_Albarracín","http://es.dbpedia.org/resource/Noguera_de_Albarracín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Peñas_de_Riglos_(Las)","http://es.dbpedia.org/resource/Las_Peñas_de_Riglos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Peralta_de_Alcofea","http://es.dbpedia.org/resource/Peralta_de_Alcofea"
"http://opendata.aragon.es/recurso/territorio/Municipio/Peralta_de_Calasanz","http://es.dbpedia.org/resource/Peralta_de_Calasanz"
"http://opendata.aragon.es/recurso/territorio/Municipio/María_de_Huerva","http://es.dbpedia.org/resource/María_de_Huerva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mediana_de_Aragón","http://es.dbpedia.org/resource/Mediana_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Mesones_de_Isuela","http://es.dbpedia.org/resource/Mesones_de_Isuela"
"http://opendata.aragon.es/recurso/territorio/Municipio/Ojos_Negros","http://es.dbpedia.org/resource/Ojos_Negros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Olmos_(Los)","http://es.dbpedia.org/resource/Los_Olmos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Miedes_de_Aragón","http://es.dbpedia.org/resource/Miedes_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozán_de_Vero","http://es.dbpedia.org/resource/Pozán_de_Vero"
"http://opendata.aragon.es/recurso/territorio/Municipio/Orihuela_del_Tremedal","http://es.dbpedia.org/resource/Orihuela_del_Tremedal"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Castro_(La)","http://es.dbpedia.org/resource/La_Puebla_de_Castro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puente_de_Montañana","http://es.dbpedia.org/resource/Puente_de_Montañana"
"http://opendata.aragon.es/recurso/territorio/Municipio/Palomar_de_Arroyos","http://es.dbpedia.org/resource/Palomar_de_Arroyos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Monreal_de_Ariza","http://es.dbpedia.org/resource/Monreal_de_Ariza"
"http://opendata.aragon.es/recurso/territorio/Municipio/Peñarroya_de_Tastavins","http://es.dbpedia.org/resource/Peñarroya_de_Tastavins"
"http://opendata.aragon.es/recurso/territorio/Municipio/Parras_de_Castellote_(Las)","http://es.dbpedia.org/resource/Las_Parras_de_Castellote"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pueyo_de_Araguás_(El)","http://es.dbpedia.org/resource/El_Pueyo_de_Araguás"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pueyo_de_Santa_Cruz","http://es.dbpedia.org/resource/Pueyo_de_Santa_Cruz"
"http://opendata.aragon.es/recurso/territorio/Municipio/Morata_de_Jalón","http://es.dbpedia.org/resource/Morata_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Morata_de_Jiloca","http://es.dbpedia.org/resource/Morata_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Perales_del_Alfambra","http://es.dbpedia.org/resource/Perales_del_Alfambra"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pobo_(El)","http://es.dbpedia.org/resource/El_Pobo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Salas_Bajas","http://es.dbpedia.org/resource/Salas_Bajas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Salas_Altas","http://es.dbpedia.org/resource/Salas_Altas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Portellada_(La)","http://es.dbpedia.org/resource/La_Portellada"
"http://opendata.aragon.es/recurso/territorio/Municipio/Muela_(La)","http://es.dbpedia.org/resource/La_Muela"
"http://opendata.aragon.es/recurso/territorio/Municipio/Sallent_de_Gállego","http://es.dbpedia.org/resource/Sallent_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Esteban_de_Litera","http://es.dbpedia.org/resource/San_Esteban_de_Litera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuel_del_Campo","http://es.dbpedia.org/resource/Pozuel_del_Campo"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Juan_de_Plan","http://es.dbpedia.org/resource/San_Juan_de_Plan"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Híjar_(La)","http://es.dbpedia.org/resource/La_Puebla_de_Híjar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cilia","http://es.dbpedia.org/resource/Santa_Cilia"
"http://opendata.aragon.es/recurso/territorio/Municipio/Murillo_de_Gállego","http://es.dbpedia.org/resource/Murillo_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Valverde_(La)","http://es.dbpedia.org/resource/La_Puebla_de_Valverde"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_la_Serós","http://es.dbpedia.org/resource/Santa_Cruz_de_la_Serós"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santaliestra_y_San_Quílez","http://es.dbpedia.org/resource/Santaliestra_y_San_Quílez"
"http://opendata.aragon.es/recurso/territorio/Municipio/Rubielos_de_la_Cérida","http://es.dbpedia.org/resource/Rubielos_de_la_Cérida"
"http://opendata.aragon.es/recurso/territorio/Municipio/Nuez_de_Ebro","http://es.dbpedia.org/resource/Nuez_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Senés_de_Alcubierre","http://es.dbpedia.org/resource/Senés_de_Alcubierre"
"http://opendata.aragon.es/recurso/territorio/Municipio/Rubielos_de_Mora","http://es.dbpedia.org/resource/Rubielos_de_Mora"
"http://opendata.aragon.es/recurso/territorio/Municipio/Samper_de_Calanda","http://es.dbpedia.org/resource/Samper_de_Calanda"
"http://opendata.aragon.es/recurso/territorio/Municipio/Tamarite_de_Litera","http://es.dbpedia.org/resource/Tamarite_de_Litera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Osera_de_Ebro","http://es.dbpedia.org/resource/Osera_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Agustín","http://es.dbpedia.org/resource/San_Agustín"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Martín_del_Río","http://es.dbpedia.org/resource/San_Martín_del_Río"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Nogueras","http://es.dbpedia.org/resource/Santa_Cruz_de_Nogueras"
"http://opendata.aragon.es/recurso/territorio/Municipio/Paracuellos_de_Jiloca","http://es.dbpedia.org/resource/Paracuellos_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Eulalia","http://es.dbpedia.org/resource/Santa_Eulalia"
"http://opendata.aragon.es/recurso/territorio/Municipio/Paracuellos_de_la_Ribera","http://es.dbpedia.org/resource/Paracuellos_de_la_Ribera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Segura_de_los_Baños","http://es.dbpedia.org/resource/Segura_de_los_Baños"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_Aragón","http://es.dbpedia.org/resource/Torralba_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_la_Ribera","http://es.dbpedia.org/resource/Torre_la_Ribera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pedrosas_(Las)","http://es.dbpedia.org/resource/Las_Pedrosas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrente_de_Cinca","http://es.dbpedia.org/resource/Torrente_de_Cinca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Alcanadre","http://es.dbpedia.org/resource/Torres_de_Alcanadre"
"http://opendata.aragon.es/recurso/territorio/Municipio/Toril_y_Masegoso","http://es.dbpedia.org/resource/Toril_y_Masegoso"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Barbués","http://es.dbpedia.org/resource/Torres_de_Barbués"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pina_de_Ebro","http://es.dbpedia.org/resource/Pina_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pintanos_(Los)","http://es.dbpedia.org/resource/Los_Pintanos"
"http://opendata.aragon.es/recurso/territorio/Municipio/Plasencia_de_Jalón","http://es.dbpedia.org/resource/Plasencia_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_los_Sisones","http://es.dbpedia.org/resource/Torralba_de_los_Sisones"
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Bardají","http://es.dbpedia.org/resource/Valle_de_Bardají"
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Lierp","http://es.dbpedia.org/resource/Valle_de_Lierp"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrecilla_de_Alcañiz","http://es.dbpedia.org/resource/Torrecilla_de_Alcañiz"
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Cinca","http://es.dbpedia.org/resource/Velilla_de_Cinca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrecilla_del_Rebollar","http://es.dbpedia.org/resource/Torrecilla_del_Rebollar"
"http://opendata.aragon.es/recurso/territorio/Municipio/Viacamp_y_Litera","http://es.dbpedia.org/resource/Viacamp_y_Litera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuel_de_Ariza","http://es.dbpedia.org/resource/Pozuel_de_Ariza"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_de_Arcas","http://es.dbpedia.org/resource/Torre_de_Arcas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_de_las_Arcas","http://es.dbpedia.org/resource/Torre_de_las_Arcas"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuelo_de_Aragón","http://es.dbpedia.org/resource/Pozuelo_de_Aragón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_del_Compte","http://es.dbpedia.org/resource/Torre_del_Compte"
"http://opendata.aragon.es/recurso/territorio/Municipio/Pradilla_de_Ebro","http://es.dbpedia.org/resource/Pradilla_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Sigena","http://es.dbpedia.org/resource/Villanueva_de_Sigena"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Albortón","http://es.dbpedia.org/resource/Puebla_de_Albortón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_los_Negros","http://es.dbpedia.org/resource/Torre_los_Negros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Alfindén_(La)","http://es.dbpedia.org/resource/La_Puebla_de_Alfindén"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torremocha_de_Jiloca","http://es.dbpedia.org/resource/Torremocha_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Yebra_de_Basa","http://es.dbpedia.org/resource/Yebra_de_Basa"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Albarracín","http://es.dbpedia.org/resource/Torres_de_Albarracín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Hecho","http://es.dbpedia.org/resource/Valle_de_Hecho"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrijo_del_Campo","http://es.dbpedia.org/resource/Torrijo_del_Campo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Puente_la_Reina_de_Jaca","http://es.dbpedia.org/resource/Puente_la_Reina_de_Jaca"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Miguel_del_Cinca","http://es.dbpedia.org/resource/San_Miguel_del_Cinca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Sotonera_(La)","http://es.dbpedia.org/resource/La_Sotonera"
"http://opendata.aragon.es/recurso/territorio/Municipio/Rueda_de_Jalón","http://es.dbpedia.org/resource/Rueda_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Hoz_y_Costeán","http://es.dbpedia.org/resource/Hoz_y_Costeán"
"http://opendata.aragon.es/recurso/territorio/Municipio/Urrea_de_Gaén","http://es.dbpedia.org/resource/Urrea_de_Gaén"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_María_de_Dulcis","http://es.dbpedia.org/resource/Santa_María_de_Dulcis"
"http://opendata.aragon.es/recurso/territorio/Municipio/Salillas_de_Jalón","http://es.dbpedia.org/resource/Salillas_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Martín_de_la_Virgen_de_Moncayo","http://es.dbpedia.org/resource/San_Martín_de_la_Virgen_de_Moncayo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Salvatierra_de_Esca","http://es.dbpedia.org/resource/Salvatierra_de_Esca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Samper_del_Salz","http://es.dbpedia.org/resource/Samper_del_Salz"
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Mateo_de_Gállego","http://es.dbpedia.org/resource/San_Mateo_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Grío","http://es.dbpedia.org/resource/Santa_Cruz_de_Grío"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Moncayo","http://es.dbpedia.org/resource/Santa_Cruz_de_Moncayo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Eulalia_de_Gállego","http://es.dbpedia.org/resource/Santa_Eulalia_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/Sierra_de_Luna","http://es.dbpedia.org/resource/Sierra_de_Luna"
"http://opendata.aragon.es/recurso/territorio/Municipio/Sos_del_Rey_Católico","http://es.dbpedia.org/resource/Sos_del_Rey_Católico"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_los_Frailes","http://es.dbpedia.org/resource/Torralba_de_los_Frailes"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_Ribota","http://es.dbpedia.org/resource/Torralba_de_Ribota"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Berrellén","http://es.dbpedia.org/resource/Torres_de_Berrellén"
"http://opendata.aragon.es/recurso/territorio/Municipio/Undués_de_Lerda","http://es.dbpedia.org/resource/Undués_de_Lerda"
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrijo_de_la_Cañada","http://es.dbpedia.org/resource/Torrijo_de_la_Cañada"
"http://opendata.aragon.es/recurso/territorio/Municipio/Urrea_de_Jalón","http://es.dbpedia.org/resource/Urrea_de_Jalón"
"http://opendata.aragon.es/recurso/territorio/Municipio/Val_de_San_Martín","http://es.dbpedia.org/resource/Val_de_San_Martín"
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Ebro","http://es.dbpedia.org/resource/Velilla_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Jiloca","http://es.dbpedia.org/resource/Velilla_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Vera_de_Moncayo","http://es.dbpedia.org/resource/Vera_de_Moncayo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villafranca_de_Ebro","http://es.dbpedia.org/resource/Villafranca_de_Ebro"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villalba_de_Perejil","http://es.dbpedia.org/resource/Villalba_de_Perejil"
"http://opendata.aragon.es/recurso/territorio/Municipio/Vilueña_(La)","http://es.dbpedia.org/resource/La_Vilueña"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Jiloca","http://es.dbpedia.org/resource/Villanueva_de_Jiloca"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Gállego","http://es.dbpedia.org/resource/Villanueva_de_Gállego"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villar_de_los_Navarros","http://es.dbpedia.org/resource/Villar_de_los_Navarros"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Huerva","http://es.dbpedia.org/resource/Villanueva_de_Huerva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarreal_de_Huerva","http://es.dbpedia.org/resource/Villarreal_de_Huerva"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarroya_de_la_Sierra","http://es.dbpedia.org/resource/Villarroya_de_la_Sierra"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarroya_del_Campo","http://es.dbpedia.org/resource/Villarroya_del_Campo"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villamayor_de_Gállego","http://es.dbpedia.org/resource/Villamayor_de_Gállego"
